date,district,region,estate_name,address,block_name,floor,flat,saleable_area_sqm,price_hkd,price_per_sqft_hkd,transaction_type,year,month,quarter
2024-08-06,Islands,New Territories & Outlying Islands,OCEAN FRONT,"78 Princess Lane, Islands",BLOCK F,18,36,31.6,1701300.0,53838.0,New Sale,2024,8,3
2024-08-07,Islands,New Territories & Outlying Islands,JASMINE TERRACE,"69 Queen Street, Islands",BLOCK A,30,5,70.8,5495700.0,77623.0,Resale,2024,8,3
2024-08-07,Yau Tsim Mong,Kowloon,CRYSTAL HOUSE,"50 Nathan Lane, Yau Tsim Mong",BLOCK A,1,18,30.1,2533600.0,84174.0,Resale,2024,8,3
2024-08-07,Yuen Long,New Territories & Outlying Islands,LILY MANSION,"195 Queen Lane, Yuen Long",BLOCK C,24,29,37.8,2451900.0,64865.0,Resale,2024,8,3
2024-08-07,Central & Western,Hong Kong Island,RUBY MANSION,"22 Prince Avenue, Central & Western",BLOCK D,3,4,74.4,5199700.0,69889.0,Resale,2024,8,3
2024-08-07,Kowloon City,Kowloon,SUNFLOWER HEIGHTS,"156 Victoria Path, Kowloon City",BLOCK B,21,17,46.6,3882700.0,83319.0,Resale,2024,8,3
2024-08-07,Tsuen Wan,New Territories & Outlying Islands,DIAMOND HILL,"156 Nathan Lane, Tsuen Wan",BLOCK E,37,40,44.5,2812100.0,63193.0,Resale,2024,8,3
2024-08-07,Southern,Hong Kong Island,LILY MANSION,"198 King Avenue, Southern",BLOCK F,4,1,37.0,3631800.0,98157.0,Resale,2024,8,3
2024-08-07,Tai Po,New Territories & Outlying Islands,LOTUS TOWER,"37 Queen Path, Tai Po",BLOCK B,18,18,25.9,1193100.0,46067.0,Resale,2024,8,3
2024-08-07,North,New Territories & Outlying Islands,RUBY MANSION,"155 King Street, North",BLOCK A,32,33,43.5,2010100.0,46209.0,Resale,2024,8,3
2024-08-07,Wan Chai,Hong Kong Island,PEAK RESIDENCE,"53 King Street, Wan Chai",BLOCK B,32,33,49.5,5429500.0,109687.0,Resale,2024,8,3
2024-08-07,North,New Territories & Outlying Islands,DIAMOND HILL,"112 Hennessy Gardens, North",BLOCK E,24,35,70.8,4409800.0,62286.0,Resale,2024,8,3
2024-08-07,Yuen Long,New Territories & Outlying Islands,ROSE COURT,"17 Queen Gardens, Yuen Long",BLOCK B,27,8,60.8,4221100.0,69426.0,Resale,2024,8,3
2024-08-07,Wong Tai Sin,Kowloon,JADE GARDEN,"139 Nathan Street, Wong Tai Sin",BLOCK F,9,21,72.3,4168200.0,57651.0,New Sale,2024,8,3
2024-08-07,Wong Tai Sin,Kowloon,SUNSHINE COURT,"64 Victoria Avenue, Wong Tai Sin",BLOCK D,24,24,49.3,4163200.0,84446.0,Resale,2024,8,3
2024-08-07,Wan Chai,Hong Kong Island,ORCHID GARDEN,"165 Queen Gardens, Wan Chai",BLOCK B,22,2,57.2,5521300.0,96526.0,Resale,2024,8,3
2024-08-07,Wan Chai,Hong Kong Island,ROSE COURT,"178 Nathan Avenue, Wan Chai",BLOCK C,6,28,58.5,4387100.0,74993.0,Resale,2024,8,3
2024-08-08,Central & Western,Hong Kong Island,SAPPHIRE TOWER,"6 Nathan Lane, Central & Western",BLOCK D,16,27,27.8,1724000.0,62016.0,New Sale,2024,8,3
2024-08-08,Kwun Tong,Kowloon,AMBER COURT,"64 Lockhart Gardens, Kwun Tong",BLOCK D,2,30,75.1,6926500.0,92230.0,Resale,2024,8,3
2024-08-08,Wong Tai Sin,Kowloon,SUNFLOWER HEIGHTS,"105 Lockhart Avenue, Wong Tai Sin",BLOCK E,17,19,43.8,2795100.0,63815.0,Resale,2024,8,3
2024-08-08,Wan Chai,Hong Kong Island,PEAK RESIDENCE,"114 Queen Court, Wan Chai",BLOCK E,7,9,62.6,5658000.0,90383.0,Resale,2024,8,3
2024-08-08,Tsuen Wan,New Territories & Outlying Islands,TULIP COURT,"58 Hennessy Road, Tsuen Wan",BLOCK F,26,34,40.0,2892500.0,72313.0,Resale,2024,8,3
2024-08-08,Sham Shui Po,Kowloon,VIOLET TERRACE,"197 Prince Lane, Sham Shui Po",BLOCK D,40,26,53.4,4124700.0,77242.0,Resale,2024,8,3
2024-08-08,Sham Shui Po,Kowloon,LOTUS TOWER,"39 Nathan Path, Sham Shui Po",BLOCK D,9,18,68.2,6908500.0,101298.0,Resale,2024,8,3
2024-08-08,Sai Kung,New Territories & Outlying Islands,TULIP COURT,"18 King Gardens, Sai Kung",BLOCK F,18,10,30.0,1571900.0,52398.0,Resale,2024,8,3
2024-08-08,Islands,New Territories & Outlying Islands,OCEAN FRONT,"105 Des Voeux Gardens, Islands",BLOCK C,4,35,66.4,3955400.0,59569.0,Resale,2024,8,3
2024-08-08,Sham Shui Po,Kowloon,LILY MANSION,"131 Victoria Drive, Sham Shui Po",BLOCK E,1,34,67.2,6166500.0,91764.0,Resale,2024,8,3
2024-08-08,Sha Tin,New Territories & Outlying Islands,PEARL COURT,"62 Des Voeux Lane, Sha Tin",BLOCK A,21,32,73.6,4885800.0,66383.0,New Sale,2024,8,3
2024-08-08,Tai Po,New Territories & Outlying Islands,RUBY MANSION,"124 Victoria Avenue, Tai Po",BLOCK B,40,14,42.5,2176700.0,51216.0,New Sale,2024,8,3
2024-08-08,Kwai Tsing,New Territories & Outlying Islands,DIAMOND HILL,"113 Queen Court, Kwai Tsing",BLOCK A,26,29,30.1,1690400.0,56161.0,Resale,2024,8,3
2024-08-08,Tuen Mun,New Territories & Outlying Islands,SAPPHIRE TOWER,"174 Queen Path, Tuen Mun",BLOCK B,6,34,51.3,2338700.0,45588.0,New Sale,2024,8,3
2024-08-08,North,New Territories & Outlying Islands,HARBOUR VIEW,"120 Des Voeux Avenue, North",BLOCK D,11,3,59.8,4657900.0,77892.0,Resale,2024,8,3
2024-08-08,Yau Tsim Mong,Kowloon,SUNFLOWER HEIGHTS,"159 Canton Gardens, Yau Tsim Mong",BLOCK E,20,5,67.0,4040600.0,60308.0,Resale,2024,8,3
2024-08-09,Yau Tsim Mong,Kowloon,SKY TOWER,"136 Princess Path, Yau Tsim Mong",BLOCK B,10,14,50.6,3630500.0,71749.0,Resale,2024,8,3
2024-08-09,Sai Kung,New Territories & Outlying Islands,MAGNOLIA PLACE,"139 Canton Path, Sai Kung",BLOCK D,6,39,38.9,2522500.0,64846.0,Resale,2024,8,3
2024-08-09,Sha Tin,New Territories & Outlying Islands,OCEAN FRONT,"112 Canton Gardens, Sha Tin",BLOCK B,6,23,57.2,3859200.0,67469.0,Resale,2024,8,3
2024-08-09,Sha Tin,New Territories & Outlying Islands,PEARL COURT,"134 Des Voeux Path, Sha Tin",BLOCK A,38,36,72.9,4476600.0,61407.0,New Sale,2024,8,3
2024-08-09,Islands,New Territories & Outlying Islands,LAGUNA CITY,"33 Prince Avenue, Islands",BLOCK C,3,3,79.5,3772800.0,47456.0,Resale,2024,8,3
2024-08-09,North,New Territories & Outlying Islands,METROPOLIS PARK,"100 Canton Street, North",BLOCK E,4,24,31.9,1332700.0,41778.0,Resale,2024,8,3
2024-08-09,Wong Tai Sin,Kowloon,LILY MANSION,"70 Prince Road, Wong Tai Sin",BLOCK E,15,20,53.2,3450000.0,64850.0,Resale,2024,8,3
2024-08-09,Yuen Long,New Territories & Outlying Islands,LAGUNA CITY,"86 Princess Street, Yuen Long",BLOCK F,12,23,42.7,1948400.0,45631.0,Resale,2024,8,3
2024-08-10,Islands,New Territories & Outlying Islands,RUBY MANSION,"153 Prince Drive, Islands",BLOCK E,11,39,31.8,2276100.0,71575.0,Resale,2024,8,3
2024-08-10,Tai Po,New Territories & Outlying Islands,JADE GARDEN,"190 Lockhart Street, Tai Po",BLOCK B,7,7,55.6,3725700.0,67009.0,Resale,2024,8,3
2024-08-10,Kowloon City,Kowloon,JASMINE TERRACE,"30 Lockhart Street, Kowloon City",BLOCK F,38,13,55.2,4463400.0,80859.0,New Sale,2024,8,3
2024-08-10,Sha Tin,New Territories & Outlying Islands,LILY MANSION,"23 King Road, Sha Tin",BLOCK A,25,29,63.3,2615800.0,41324.0,Resale,2024,8,3
2024-08-10,Central & Western,Hong Kong Island,HARBOUR VIEW,"100 Prince Court, Central & Western",BLOCK D,34,31,38.5,2943400.0,76451.0,Resale,2024,8,3
2024-08-10,Sai Kung,New Territories & Outlying Islands,SUNSHINE COURT,"137 King Court, Sai Kung",BLOCK C,15,18,27.1,1777600.0,65593.0,Resale,2024,8,3
2024-08-10,Eastern,Hong Kong Island,PEAK RESIDENCE,"65 Des Voeux Street, Eastern",BLOCK D,23,26,25.6,2213900.0,86481.0,Resale,2024,8,3
2024-08-10,Wong Tai Sin,Kowloon,AMBER COURT,"60 Princess Lane, Wong Tai Sin",BLOCK F,40,20,77.2,5669300.0,73436.0,New Sale,2024,8,3
2024-08-10,Yuen Long,New Territories & Outlying Islands,SUNFLOWER HEIGHTS,"176 King Court, Yuen Long",BLOCK D,37,25,54.7,2914200.0,53276.0,Resale,2024,8,3
2024-08-10,Southern,Hong Kong Island,OCEAN FRONT,"168 Lockhart Gardens, Southern",BLOCK D,16,38,67.4,5624300.0,83446.0,Resale,2024,8,3
2024-08-10,Eastern,Hong Kong Island,LILY MANSION,"35 Victoria Gardens, Eastern",BLOCK C,22,10,62.9,6859200.0,109050.0,New Sale,2024,8,3
2024-08-10,Central & Western,Hong Kong Island,GOLDEN HEIGHTS,"87 Queen Drive, Central & Western",BLOCK A,34,15,40.2,2741500.0,68197.0,Resale,2024,8,3
2024-08-10,Eastern,Hong Kong Island,METROPOLIS PARK,"174 Queen Path, Eastern",BLOCK D,38,1,51.9,4031300.0,77674.0,New Sale,2024,8,3
2024-08-11,Central & Western,Hong Kong Island,LAGUNA CITY,"106 Princess Avenue, Central & Western",BLOCK C,32,2,38.4,4053300.0,105555.0,Resale,2024,8,3
2024-08-11,Islands,New Territories & Outlying Islands,SKY TOWER,"37 Princess Road, Islands",BLOCK B,23,34,58.1,3863500.0,66497.0,Resale,2024,8,3
2024-08-11,Yuen Long,New Territories & Outlying Islands,EMERALD PLAZA,"28 Prince Gardens, Yuen Long",BLOCK D,29,35,37.0,1571800.0,42481.0,Resale,2024,8,3
2024-08-11,Tuen Mun,New Territories & Outlying Islands,CRYSTAL HOUSE,"177 Victoria Avenue, Tuen Mun",BLOCK D,28,34,47.9,2216000.0,46264.0,New Sale,2024,8,3
2024-08-11,Yau Tsim Mong,Kowloon,EMERALD PLAZA,"172 Queen Court, Yau Tsim Mong",BLOCK E,30,4,29.7,2884500.0,97120.0,New Sale,2024,8,3
2024-08-11,Southern,Hong Kong Island,MAGNOLIA PLACE,"77 Prince Street, Southern",BLOCK C,12,19,53.1,3633200.0,68421.0,New Sale,2024,8,3
2024-08-11,Kwun Tong,Kowloon,PEARL COURT,"144 Queen Avenue, Kwun Tong",BLOCK B,16,8,26.6,1860000.0,69925.0,Resale,2024,8,3
2024-08-11,Yuen Long,New Territories & Outlying Islands,RUBY MANSION,"103 Hennessy Drive, Yuen Long",BLOCK B,8,2,33.9,2253000.0,66460.0,Resale,2024,8,3
2024-08-11,Tai Po,New Territories & Outlying Islands,EMERALD PLAZA,"17 Des Voeux Court, Tai Po",BLOCK F,5,34,32.0,2331700.0,72865.0,Resale,2024,8,3
2024-08-11,Tai Po,New Territories & Outlying Islands,LAGUNA CITY,"122 Prince Street, Tai Po",BLOCK D,30,13,38.6,3141600.0,81388.0,Resale,2024,8,3
2024-08-11,Kowloon City,Kowloon,LAGUNA CITY,"62 Hennessy Road, Kowloon City",BLOCK A,17,16,47.6,4037100.0,84814.0,Resale,2024,8,3
2024-08-11,Sai Kung,New Territories & Outlying Islands,MAGNOLIA PLACE,"100 Hennessy Court, Sai Kung",BLOCK F,6,17,63.6,2948900.0,46366.0,Resale,2024,8,3
2024-08-11,Islands,New Territories & Outlying Islands,MAGNOLIA PLACE,"98 Des Voeux Lane, Islands",BLOCK F,12,1,43.2,3153900.0,73006.0,New Sale,2024,8,3
2024-08-12,Sham Shui Po,Kowloon,SUNSHINE COURT,"78 Hennessy Street, Sham Shui Po",BLOCK E,26,20,34.1,3337800.0,97882.0,Resale,2024,8,3
2024-08-12,Kwai Tsing,New Territories & Outlying Islands,SKY TOWER,"114 Hennessy Lane, Kwai Tsing",BLOCK F,29,29,30.0,2060800.0,68692.0,Resale,2024,8,3
2024-08-12,North,New Territories & Outlying Islands,LOTUS TOWER,"180 Prince Court, North",BLOCK B,4,22,66.2,4925400.0,74402.0,Resale,2024,8,3
2024-08-12,Wong Tai Sin,Kowloon,LILY MANSION,"68 Prince Road, Wong Tai Sin",BLOCK C,22,32,53.4,4840800.0,90652.0,Resale,2024,8,3
2024-08-12,Yuen Long,New Territories & Outlying Islands,THE VICTORIA,"157 Prince Court, Yuen Long",BLOCK A,6,21,35.2,2254600.0,64050.0,New Sale,2024,8,3
2024-08-12,Yau Tsim Mong,Kowloon,PEARL COURT,"57 Princess Avenue, Yau Tsim Mong",BLOCK F,23,34,66.6,4989900.0,74923.0,Resale,2024,8,3
2024-08-12,Wong Tai Sin,Kowloon,JASMINE TERRACE,"155 Nathan Avenue, Wong Tai Sin",BLOCK A,7,21,40.4,2347900.0,58117.0,Resale,2024,8,3
2024-08-12,Islands,New Territories & Outlying Islands,SKY TOWER,"184 Princess Lane, Islands",BLOCK B,35,1,78.5,5017600.0,63918.0,Resale,2024,8,3
2024-08-12,Yau Tsim Mong,Kowloon,ROSE COURT,"136 Nathan Gardens, Yau Tsim Mong",BLOCK D,10,33,45.0,4812600.0,106946.0,New Sale,2024,8,3
2024-08-12,Tuen Mun,New Territories & Outlying Islands,RIVERSIDE PALACE,"92 Nathan Avenue, Tuen Mun",BLOCK B,17,36,64.8,2707300.0,41780.0,Resale,2024,8,3
2024-08-12,Tuen Mun,New Territories & Outlying Islands,LILY MANSION,"30 Prince Gardens, Tuen Mun",BLOCK F,26,4,73.5,5604200.0,76248.0,Resale,2024,8,3
2024-08-12,North,New Territories & Outlying Islands,LOTUS TOWER,"165 Hennessy Gardens, North",BLOCK B,15,17,31.4,2472900.0,78755.0,Resale,2024,8,3
2024-08-12,Central & Western,Hong Kong Island,PEARL COURT,"76 Queen Gardens, Central & Western",BLOCK E,28,24,30.5,2423700.0,79465.0,Resale,2024,8,3
2024-08-12,Eastern,Hong Kong Island,EMERALD PLAZA,"13 Prince Drive, Eastern",BLOCK B,21,7,70.0,5764700.0,82353.0,New Sale,2024,8,3
2024-08-12,Tuen Mun,New Territories & Outlying Islands,MAGNOLIA PLACE,"191 Hennessy Court, Tuen Mun",BLOCK B,13,40,66.1,3039600.0,45985.0,Resale,2024,8,3
2024-08-12,Southern,Hong Kong Island,DAISY GARDEN,"187 Nathan Court, Southern",BLOCK A,10,38,26.7,2571800.0,96323.0,Resale,2024,8,3
2024-08-13,Wan Chai,Hong Kong Island,THE VICTORIA,"7 King Drive, Wan Chai",BLOCK B,29,34,76.6,5840600.0,76248.0,Resale,2024,8,3
2024-08-13,Kwun Tong,Kowloon,OCEAN FRONT,"149 Des Voeux Lane, Kwun Tong",BLOCK B,37,18,73.2,5828400.0,79623.0,Resale,2024,8,3
2024-08-13,Sha Tin,New Territories & Outlying Islands,SUNFLOWER HEIGHTS,"11 Prince Avenue, Sha Tin",BLOCK F,14,36,25.2,1222000.0,48493.0,New Sale,2024,8,3
2024-08-13,Islands,New Territories & Outlying Islands,VIOLET TERRACE,"199 Hennessy Path, Islands",BLOCK D,13,35,35.3,2171100.0,61503.0,Resale,2024,8,3
2024-08-13,Southern,Hong Kong Island,JASMINE TERRACE,"129 Prince Court, Southern",BLOCK B,18,19,60.8,5041300.0,82916.0,Resale,2024,8,3
2024-08-13,Islands,New Territories & Outlying Islands,ROSE COURT,"86 Prince Path, Islands",BLOCK B,29,30,68.3,5817800.0,85180.0,Resale,2024,8,3
2024-08-13,Southern,Hong Kong Island,LAGUNA CITY,"163 Hennessy Street, Southern",BLOCK E,19,1,66.4,4016200.0,60485.0,Resale,2024,8,3
2024-08-13,Islands,New Territories & Outlying Islands,SUNSHINE COURT,"143 Hennessy Road, Islands",BLOCK C,17,12,55.1,2500000.0,45372.0,Resale,2024,8,3
2024-08-13,Sha Tin,New Territories & Outlying Islands,RUBY MANSION,"103 Queen Street, Sha Tin",BLOCK C,23,33,41.6,2736700.0,65787.0,Resale,2024,8,3
2024-08-13,Tai Po,New Territories & Outlying Islands,GOLDEN HEIGHTS,"70 Lockhart Street, Tai Po",BLOCK C,13,10,64.6,2567100.0,39739.0,Resale,2024,8,3
2024-08-13,Tai Po,New Territories & Outlying Islands,PEAK RESIDENCE,"90 King Avenue, Tai Po",BLOCK A,17,35,64.3,3497700.0,54397.0,New Sale,2024,8,3
2024-08-13,Wan Chai,Hong Kong Island,PEARL COURT,"103 Hennessy Court, Wan Chai",BLOCK D,8,7,33.0,2239600.0,67867.0,Resale,2024,8,3
2024-08-13,Wan Chai,Hong Kong Island,RIVERSIDE PALACE,"129 Lockhart Drive, Wan Chai",BLOCK C,31,28,61.0,7384400.0,121055.0,Resale,2024,8,3
2024-08-13,Kowloon City,Kowloon,JASMINE TERRACE,"127 Canton Court, Kowloon City",BLOCK B,34,33,51.3,2751400.0,53634.0,Resale,2024,8,3
2024-08-13,Yau Tsim Mong,Kowloon,METROPOLIS PARK,"97 Hennessy Gardens, Yau Tsim Mong",BLOCK E,31,2,60.6,4524100.0,74655.0,Resale,2024,8,3
2024-08-14,Central & Western,Hong Kong Island,TULIP COURT,"43 Des Voeux Drive, Central & Western",BLOCK A,1,33,48.9,3499300.0,71560.0,New Sale,2024,8,3
2024-08-14,Southern,Hong Kong Island,GOLDEN HEIGHTS,"68 Nathan Drive, Southern",BLOCK D,7,22,60.5,4642500.0,76735.0,New Sale,2024,8,3
2024-08-14,Wan Chai,Hong Kong Island,DAISY GARDEN,"105 Nathan Gardens, Wan Chai",BLOCK C,33,10,38.3,3423600.0,89390.0,New Sale,2024,8,3
2024-08-14,Tuen Mun,New Territories & Outlying Islands,JADE GARDEN,"103 Prince Gardens, Tuen Mun",BLOCK A,26,3,61.3,2696200.0,43983.0,Resale,2024,8,3
2024-08-14,Kowloon City,Kowloon,OCEAN FRONT,"84 Queen Gardens, Kowloon City",BLOCK A,31,5,74.7,5372600.0,71923.0,New Sale,2024,8,3
2024-08-14,Kwai Tsing,New Territories & Outlying Islands,PEARL COURT,"94 Des Voeux Street, Kwai Tsing",BLOCK D,5,31,48.0,2020400.0,42091.0,Resale,2024,8,3
2024-08-14,Tsuen Wan,New Territories & Outlying Islands,OCEAN FRONT,"125 Des Voeux Drive, Tsuen Wan",BLOCK B,19,17,79.4,4722600.0,59478.0,Resale,2024,8,3
2024-08-14,Wan Chai,Hong Kong Island,DIAMOND HILL,"36 Victoria Gardens, Wan Chai",BLOCK D,10,34,49.5,3910600.0,79002.0,Resale,2024,8,3
2024-08-14,Kwun Tong,Kowloon,DAISY GARDEN,"143 Canton Drive, Kwun Tong",BLOCK D,19,32,27.8,2006800.0,72187.0,Resale,2024,8,3
2024-08-14,Tsuen Wan,New Territories & Outlying Islands,RUBY MANSION,"45 Hennessy Street, Tsuen Wan",BLOCK F,16,11,47.8,2087500.0,43672.0,Resale,2024,8,3
2024-08-14,Tai Po,New Territories & Outlying Islands,SUNSHINE COURT,"62 Queen Court, Tai Po",BLOCK B,1,35,75.4,4427100.0,58715.0,Resale,2024,8,3
2024-08-14,Tuen Mun,New Territories & Outlying Islands,TULIP COURT,"150 Hennessy Road, Tuen Mun",BLOCK E,26,11,52.7,2514600.0,47715.0,Resale,2024,8,3
2024-08-14,Tsuen Wan,New Territories & Outlying Islands,LOTUS TOWER,"10 Lockhart Street, Tsuen Wan",BLOCK C,3,35,65.6,3067600.0,46762.0,Resale,2024,8,3
2024-08-14,Eastern,Hong Kong Island,MAGNOLIA PLACE,"192 Prince Court, Eastern",BLOCK C,25,39,35.2,2510900.0,71331.0,Resale,2024,8,3
2024-08-14,Tsuen Wan,New Territories & Outlying Islands,JADE GARDEN,"99 Nathan Avenue, Tsuen Wan",BLOCK B,3,14,48.7,2443100.0,50167.0,Resale,2024,8,3
2024-08-14,Central & Western,Hong Kong Island,TULIP COURT,"6 Lockhart Avenue, Central & Western",BLOCK A,29,30,56.7,5220400.0,92071.0,Resale,2024,8,3
2024-08-14,Kowloon City,Kowloon,METROPOLIS PARK,"106 King Court, Kowloon City",BLOCK A,21,2,43.3,2622700.0,60571.0,Resale,2024,8,3
2024-08-15,Tsuen Wan,New Territories & Outlying Islands,LAGUNA CITY,"15 Nathan Gardens, Tsuen Wan",BLOCK E,23,27,57.8,2516400.0,43536.0,New Sale,2024,8,3
2024-08-15,Central & Western,Hong Kong Island,DIAMOND HILL,"48 Hennessy Street, Central & Western",BLOCK C,27,26,27.9,3221700.0,115473.0,Resale,2024,8,3
2024-08-15,Kowloon City,Kowloon,SUNFLOWER HEIGHTS,"60 Des Voeux Street, Kowloon City",BLOCK D,1,35,48.3,3936900.0,81510.0,Resale,2024,8,3
2024-08-15,Kowloon City,Kowloon,ROSE COURT,"179 Lockhart Drive, Kowloon City",BLOCK A,16,21,41.6,3074100.0,73896.0,Resale,2024,8,3
2024-08-15,Tai Po,New Territories & Outlying Islands,CRYSTAL HOUSE,"88 Prince Avenue, Tai Po",BLOCK C,30,26,66.0,4103700.0,62177.0,Resale,2024,8,3
2024-08-15,Sha Tin,New Territories & Outlying Islands,SUNFLOWER HEIGHTS,"196 King Avenue, Sha Tin",BLOCK D,33,32,67.5,4394000.0,65097.0,Resale,2024,8,3
2024-08-15,Sai Kung,New Territories & Outlying Islands,AMBER COURT,"197 Queen Drive, Sai Kung",BLOCK C,25,14,69.0,4141600.0,60023.0,New Sale,2024,8,3
2024-08-15,Yuen Long,New Territories & Outlying Islands,GOLDEN HEIGHTS,"65 Queen Avenue, Yuen Long",BLOCK E,6,40,44.9,2395600.0,53355.0,Resale,2024,8,3
2024-08-15,Kwun Tong,Kowloon,LILY MANSION,"18 Princess Lane, Kwun Tong",BLOCK F,38,1,57.1,3386900.0,59315.0,New Sale,2024,8,3
2024-08-15,Tai Po,New Territories & Outlying Islands,SUNSHINE COURT,"38 Victoria Court, Tai Po",BLOCK F,25,36,42.9,2655700.0,61904.0,Resale,2024,8,3
2024-08-15,Central & Western,Hong Kong Island,HARBOUR VIEW,"2 Nathan Drive, Central & Western",BLOCK F,11,35,43.5,3684200.0,84694.0,Resale,2024,8,3
2024-08-15,Wong Tai Sin,Kowloon,SUNSHINE COURT,"47 Princess Lane, Wong Tai Sin",BLOCK F,17,14,79.9,7725100.0,96684.0,Resale,2024,8,3
2024-08-15,Wan Chai,Hong Kong Island,DIAMOND HILL,"39 Princess Street, Wan Chai",BLOCK C,22,39,48.7,5086400.0,104444.0,Resale,2024,8,3
2024-08-16,Kwai Tsing,New Territories & Outlying Islands,PEARL COURT,"179 Canton Avenue, Kwai Tsing",BLOCK E,15,30,32.7,1677900.0,51313.0,Resale,2024,8,3
2024-08-16,Kwun Tong,Kowloon,LOTUS TOWER,"140 Lockhart Drive, Kwun Tong",BLOCK B,11,27,69.9,5040000.0,72103.0,Resale,2024,8,3
2024-08-16,Islands,New Territories & Outlying Islands,RIVERSIDE PALACE,"70 Hennessy Lane, Islands",BLOCK E,10,28,52.0,3093400.0,59488.0,Resale,2024,8,3
2024-08-16,Sham Shui Po,Kowloon,ORCHID GARDEN,"58 Princess Path, Sham Shui Po",BLOCK B,35,29,54.0,3609800.0,66849.0,New Sale,2024,8,3
2024-08-16,Yau Tsim Mong,Kowloon,OCEAN FRONT,"69 Des Voeux Path, Yau Tsim Mong",BLOCK A,15,15,26.0,1591500.0,61210.0,New Sale,2024,8,3
2024-08-16,Islands,New Territories & Outlying Islands,JASMINE TERRACE,"114 Lockhart Path, Islands",BLOCK D,15,30,65.8,4846800.0,73660.0,Resale,2024,8,3
2024-08-16,Yau Tsim Mong,Kowloon,RIVERSIDE PALACE,"134 King Gardens, Yau Tsim Mong",BLOCK F,5,9,57.1,4323800.0,75723.0,Resale,2024,8,3
2024-08-16,Tuen Mun,New Territories & Outlying Islands,ROSE COURT,"179 Hennessy Court, Tuen Mun",BLOCK A,9,4,59.4,4002600.0,67384.0,New Sale,2024,8,3
2024-08-16,Yuen Long,New Territories & Outlying Islands,GOLDEN HEIGHTS,"126 Canton Street, Yuen Long",BLOCK D,36,4,64.8,4354100.0,67193.0,Resale,2024,8,3
2024-08-16,Yau Tsim Mong,Kowloon,RIVERSIDE PALACE,"56 Queen Lane, Yau Tsim Mong",BLOCK D,37,29,47.2,3000200.0,63563.0,Resale,2024,8,3
2024-08-16,Wan Chai,Hong Kong Island,SUNFLOWER HEIGHTS,"117 Queen Path, Wan Chai",BLOCK A,13,3,47.5,4016800.0,84565.0,Resale,2024,8,3
2024-08-16,Yau Tsim Mong,Kowloon,PEAK RESIDENCE,"196 Princess Drive, Yau Tsim Mong",BLOCK D,2,17,61.7,3510900.0,56903.0,New Sale,2024,8,3
2024-08-16,Islands,New Territories & Outlying Islands,GOLDEN HEIGHTS,"179 Lockhart Gardens, Islands",BLOCK B,24,24,75.7,2813300.0,37164.0,Resale,2024,8,3
2024-08-16,Southern,Hong Kong Island,ROSE COURT,"185 Queen Path, Southern",BLOCK D,15,22,77.6,7474600.0,96322.0,Resale,2024,8,3
2024-08-17,Yuen Long,New Territories & Outlying Islands,LAGUNA CITY,"43 King Street, Yuen Long",BLOCK C,38,23,76.6,4990100.0,65145.0,Resale,2024,8,3
2024-08-17,Tai Po,New Territories & Outlying Islands,JASMINE TERRACE,"133 Nathan Road, Tai Po",BLOCK C,21,2,60.5,4492600.0,74258.0,Resale,2024,8,3
2024-08-17,Islands,New Territories & Outlying Islands,JASMINE TERRACE,"82 Canton Gardens, Islands",BLOCK C,40,37,74.4,4022600.0,54067.0,Resale,2024,8,3
2024-08-17,Central & Western,Hong Kong Island,THE VICTORIA,"176 Hennessy Lane, Central & Western",BLOCK C,22,36,26.5,1987700.0,75009.0,Resale,2024,8,3
2024-08-17,Kwun Tong,Kowloon,SUNSHINE COURT,"38 Hennessy Drive, Kwun Tong",BLOCK B,16,30,74.8,6038100.0,80723.0,Resale,2024,8,3
2024-08-17,Sham Shui Po,Kowloon,RIVERSIDE PALACE,"185 Hennessy Path, Sham Shui Po",BLOCK F,10,3,32.5,1918500.0,59031.0,Resale,2024,8,3
2024-08-17,Southern,Hong Kong Island,GOLDEN HEIGHTS,"159 King Drive, Southern",BLOCK C,32,29,43.1,4162300.0,96573.0,New Sale,2024,8,3
2024-08-17,Eastern,Hong Kong Island,SAPPHIRE TOWER,"27 Princess Path, Eastern",BLOCK F,10,36,41.3,3486300.0,84413.0,Resale,2024,8,3
2024-08-17,Islands,New Territories & Outlying Islands,SUNSHINE COURT,"105 Hennessy Court, Islands",BLOCK F,35,23,29.9,1747700.0,58453.0,New Sale,2024,8,3
2024-08-17,Tsuen Wan,New Territories & Outlying Islands,LILY MANSION,"183 Canton Gardens, Tsuen Wan",BLOCK F,24,31,69.0,3804200.0,55134.0,Resale,2024,8,3
2024-08-17,Sai Kung,New Territories & Outlying Islands,VIOLET TERRACE,"158 Lockhart Court, Sai Kung",BLOCK F,2,26,32.5,1550100.0,47695.0,Resale,2024,8,3
2024-08-18,Tsuen Wan,New Territories & Outlying Islands,AMBER COURT,"80 Lockhart Gardens, Tsuen Wan",BLOCK D,17,7,49.0,2566500.0,52378.0,New Sale,2024,8,3
2024-08-18,Southern,Hong Kong Island,CRYSTAL HOUSE,"56 Prince Drive, Southern",BLOCK C,14,3,49.0,4048300.0,82619.0,New Sale,2024,8,3
2024-08-18,Yuen Long,New Territories & Outlying Islands,OCEAN FRONT,"65 Prince Gardens, Yuen Long",BLOCK D,38,26,35.8,1930100.0,53914.0,Resale,2024,8,3
